aw_deep_link	product_name	aw_product_id	merchant_product_id	merchant_image_url	description	merchant_category	search_price	merchant_name	merchant_id	category_name	category_id	aw_image_url	currency	store_price	delivery_cost	merchant_deep_link	language	last_updated	display_price	data_feed_id	brand_name	brand_id	product_type	merchant_product_category_path	merchant_product_third_category	merchant_product_second_category	specifications	rrp_price	base_price	base_price_amount	merchant_thumb_url	large_image	alternate_image	aw_thumb_url	alternate_image_two	alternate_image_three	alternate_image_four	custom_1	custom_2	custom_3	custom_4	custom_5	custom_6	custom_7	custom_8	custom_9	Fashion:suitable_for	Fashion:category
https://www.awin1.com/pclick.php?p=25054081231&a=512981&m=2319	Womens Roll Neck Crop Jumper - Pink - S, Pink	25054081231	DZZ03202-107-30	https://syte-static-feed.s3.amazonaws.com/qa_bixby_gb_20200408_awin_boohoo/25054081231.jpg	Womens Roll Neck Crop Jumper - pink - S - We love a rollneck and we love a crop, and this top is the very best of both. Crafted in a soft knit, this bestselling piece is trimmed with chunky ribbing at the collar, cuffs and hem. Try it with high-waisted jeans, barely there strappies and a statement coat for out-and-about glam.	Women's Tops	12	boohoo.com UK & IE	2319	Women's Tops	204	https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=i1.adis.ws%2Fi%2Fboohooamplience%2Fdzz03202_blush_xl.jpg%24&feedId=2319&k=e2c2651bed89d6def108f743ff7249bb96490812	GBP	0	3.99	https://www.boohoo.com/roll-neck-crop-jumper/DZZ03202-107-30.html	en		0	2319	boohoo	0						18	0					https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=i1.adis.ws%2Fi%2Fboohooamplience%2Fdzz03202_blush_xl.jpg%24&feedId=2319&k=e2c2651bed89d6def108f743ff7249bb96490812				female				Clothing > Knitwear > Crop Jumpers						
https://www.awin1.com/pclick.php?p=23620343387&a=512981&m=2319	Womens Roll Neck Crop Jumper - Beige - L, Beige	23620343387	DZZ03202-111-34	https://syte-static-feed.s3.amazonaws.com/qa_bixby_gb_20200408_awin_boohoo/23620343387.jpg	Womens Roll Neck Crop Jumper - beige - L - We love a rollneck and we love a crop, and this top is the very best of both. Crafted in a soft knit, this bestselling piece is trimmed with chunky ribbing at the collar, cuffs and hem. Try it with high-waisted jeans, barely there strappies and a statement coat for out-and-about glam.	Women's Tops	12	boohoo.com UK & IE	2319	Women's Tops	204	https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=i1.adis.ws%2Fi%2Fboohooamplience%2Fdzz03202_camel_xl.jpg%24&feedId=2319&k=61b7b548039c43661da4db9c4516520a1073981c	GBP	0	3.99	https://www.boohoo.com/roll-neck-crop-jumper/DZZ03202-111-34.html	en		0	2319	boohoo	0						18	0					https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=i1.adis.ws%2Fi%2Fboohooamplience%2Fdzz03202_camel_xl.jpg%24&feedId=2319&k=61b7b548039c43661da4db9c4516520a1073981c				female				Clothing > Knitwear > Crop Jumpers						
https://www.awin1.com/pclick.php?p=25054081237&a=512981&m=2319	Womens Roll Neck Crop Jumper - Blue - S, Blue	25054081237	DZZ03202-319-30	https://syte-static-feed.s3.amazonaws.com/qa_bixby_gb_20200408_awin_boohoo/25054081237.jpg	Womens Roll Neck Crop Jumper - blue - S - We love a rollneck and we love a crop, and this top is the very best of both. Crafted in a soft knit, this bestselling piece is trimmed with chunky ribbing at the collar, cuffs and hem. Try it with high-waisted jeans, barely there strappies and a statement coat for out-and-about glam.	Women's Tops	12	boohoo.com UK & IE	2319	Women's Tops	204	https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=i1.adis.ws%2Fi%2Fboohooamplience%2Fdzz03202_sky_xl.jpg%24&feedId=2319&k=cee41c4c66a73755c197034d6a918ef43a4a0836	GBP	0	3.99	https://www.boohoo.com/roll-neck-crop-jumper/DZZ03202-319-30.html	en		0	2319	boohoo	0						18	0					https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=i1.adis.ws%2Fi%2Fboohooamplience%2Fdzz03202_sky_xl.jpg%24&feedId=2319&k=cee41c4c66a73755c197034d6a918ef43a4a0836				female				Clothing > Knitwear > Crop Jumpers						
https://www.awin1.com/pclick.php?p=26013211133&a=512981&m=2319	Womens Roll Neck Crop Jumper - Pink - S, Pink	26013211133	DZZ03202-354-30	https://syte-static-feed.s3.amazonaws.com/qa_bixby_gb_20200408_awin_boohoo/26013211133.jpg	Womens Roll Neck Crop Jumper - pink - S - We love a rollneck and we love a crop, and this top is the very best of both. Crafted in a soft knit, this bestselling piece is trimmed with chunky ribbing at the collar, cuffs and hem. Try it with high-waisted jeans, barely there strappies and a statement coat for out-and-about glam.	Women's Tops	12	boohoo.com UK & IE	2319	Women's Tops	204	https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=i1.adis.ws%2Fi%2Fboohooamplience%2Fdzz03202_baby%2520pink_xl.jpg%24&feedId=2319&k=28df174757bcbe31eced03ac0533e69c587c5522	GBP	0	3.99	https://www.boohoo.com/roll-neck-crop-jumper/DZZ03202-354-30.html	en		0	2319	boohoo	0						18	0					https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=i1.adis.ws%2Fi%2Fboohooamplience%2Fdzz03202_baby%2520pink_xl.jpg%24&feedId=2319&k=28df174757bcbe31eced03ac0533e69c587c5522				female				Clothing > Knitwear > Crop Jumpers						
https://www.awin1.com/pclick.php?p=25046945967&a=512981&m=2319	Womens Roll Neck Crop Jumper - White - S, White	25046945967	DZZ03202-123-30	https://syte-static-feed.s3.amazonaws.com/qa_bixby_gb_20200408_awin_boohoo/25046945967.jpg	Womens Roll Neck Crop Jumper - white - S - We love a rollneck and we love a crop, and this top is the very best of both. Crafted in a soft knit, this bestselling piece is trimmed with chunky ribbing at the collar, cuffs and hem. Try it with high-waisted jeans, barely there strappies and a statement coat for out-and-about glam.	Women's Tops	12	boohoo.com UK & IE	2319	Women's Tops	204	https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=i1.adis.ws%2Fi%2Fboohooamplience%2Fdzz03202_cream_xl.jpg%24&feedId=2319&k=8083a9229704382f7da7fe8181f66661b028681f	GBP	0	3.99	https://www.boohoo.com/roll-neck-crop-jumper/DZZ03202-123-30.html	en		0	2319	boohoo	0						18	0					https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=i1.adis.ws%2Fi%2Fboohooamplience%2Fdzz03202_cream_xl.jpg%24&feedId=2319&k=8083a9229704382f7da7fe8181f66661b028681f				female				Clothing > Knitwear > Crop Jumpers						
https://www.awin1.com/pclick.php?p=25046945069&a=512981&m=2319	Womens Roll Neck Crop Jumper - Black - S, Black	25046945069	DZZ03202-105-30	https://syte-static-feed.s3.amazonaws.com/qa_bixby_gb_20200408_awin_boohoo/25046945069.jpg	Womens Roll Neck Crop Jumper - black - S - We love a rollneck and we love a crop, and this top is the very best of both. Crafted in a soft knit, this bestselling piece is trimmed with chunky ribbing at the collar, cuffs and hem. Try it with high-waisted jeans, barely there strappies and a statement coat for out-and-about glam.	Women's Tops	12	boohoo.com UK & IE	2319	Women's Tops	204	https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=i1.adis.ws%2Fi%2Fboohooamplience%2Fdzz03202_black_xl.jpg%24&feedId=2319&k=e4a9de6a37c84c3f901582ca71f3882daedb13ed	GBP	0	3.99	https://www.boohoo.com/roll-neck-crop-jumper/DZZ03202-105-30.html	en		0	2319	boohoo	0						18	0					https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=i1.adis.ws%2Fi%2Fboohooamplience%2Fdzz03202_black_xl.jpg%24&feedId=2319&k=e4a9de6a37c84c3f901582ca71f3882daedb13ed				female				Clothing > Knitwear > Crop Jumpers						
https://www.awin1.com/pclick.php?p=23302296543&a=512981&m=2319	Womens One Shoulder Drape Jumpsuit - Black - 8, Black	23302296543	DZZ00457-105-16	https://syte-static-feed.s3.amazonaws.com/qa_bixby_gb_20200408_awin_boohoo/23302296543.jpg	Womens One Shoulder Drape Jumpsuit - black - 8 - This jumpsuit is giving us all the feels this season. Balancing a trend-heavy one-shoulder silhouette with a wide leg and a flattering draped element at the bust, this chic all-in-one is designed in stretch jersey to hug your curves and move with you from day to eve.	Women's Outerwear	15	boohoo.com UK & IE	2319	Women's Outerwear	206	https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=i1.adis.ws%2Fi%2Fboohooamplience%2Fdzz00457_black_xl.jpg%24&feedId=2319&k=06443e866819e04b803540c8de64b7e5dc0193db	GBP	0	3.99	https://www.boohoo.com/one-shoulder-drape-jumpsuit/DZZ00457-105-16.html	en		0	2319	boohoo	0						22	0					https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=i1.adis.ws%2Fi%2Fboohooamplience%2Fdzz00457_black_xl.jpg%24&feedId=2319&k=06443e866819e04b803540c8de64b7e5dc0193db				female				Clothing > Jumpsuits > Wide leg						
https://www.awin1.com/pclick.php?p=23302296557&a=512981&m=2319	Womens One Shoulder Drape Jumpsuit - White - 12, White	23302296557	DZZ00457-173-20	https://syte-static-feed.s3.amazonaws.com/qa_bixby_gb_20200408_awin_boohoo/23302296557.jpg	Womens One Shoulder Drape Jumpsuit - white - 12 - This jumpsuit is giving us all the feels this season. Balancing a trend-heavy one-shoulder silhouette with a wide leg and a flattering draped element at the bust, this chic all-in-one is designed in stretch jersey to hug your curves and move with you from day to eve.	Women's Outerwear	15	boohoo.com UK & IE	2319	Women's Outerwear	206	https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=i1.adis.ws%2Fi%2Fboohooamplience%2Fdzz00457_white_xl.jpg%24&feedId=2319&k=f14e713a8829b5f4bab4e884c3adb9ed40bf0667	GBP	0	3.99	https://www.boohoo.com/one-shoulder-drape-jumpsuit/DZZ00457-173-20.html	en		0	2319	boohoo	0						22	0					https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=i1.adis.ws%2Fi%2Fboohooamplience%2Fdzz00457_white_xl.jpg%24&feedId=2319&k=f14e713a8829b5f4bab4e884c3adb9ed40bf0667				female				Clothing > Jumpsuits > Wide leg						
https://www.awin1.com/pclick.php?p=25682282439&a=512981&m=2319	Womens Acid Wash Oversized Denim Jacket - Pink - 6, Pink	25682282439	DZZ01508-155-14	https://syte-static-feed.s3.amazonaws.com/qa_bixby_gb_20200408_awin_boohoo/25682282439.jpg	Womens Acid Wash Oversized Denim Jacket - Pink - 6 - Wrap up in the latest coats and jackets and get out-there with your outerwear Breathe life into your new season layering with the latest coats and jackets from boohoo. Supersize your silhouette in a padded jacket, stick to sporty styling with a bomber, or protect yourself from the elements in a plastic raincoat. For a more luxe layering piece, faux fur coats come in fondant shades and longline duster coats give your look an androgynous edge.	Women's Outerwear	24	boohoo.com UK & IE	2319	Women's Outerwear	206	https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=i1.adis.ws%2Fi%2Fboohooamplience%2Fdzz01508_pink_xl.jpg%24&feedId=2319&k=b337a1add3adb10aba89a13a4876265e92f0a410	GBP	0	3.99	https://www.boohoo.com/acid-wash-oversized-denim-jacket/DZZ01508-155-14.html	en		0	2319	boohoo	0						35	0					https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=i1.adis.ws%2Fi%2Fboohooamplience%2Fdzz01508_pink_xl.jpg%24&feedId=2319&k=b337a1add3adb10aba89a13a4876265e92f0a410				female				Clothing > Coats & Jackets > Oversized Jackets						
https://www.awin1.com/pclick.php?p=25682282451&a=512981&m=2319	Womens Acid Wash Oversized Denim Jacket - Blue - 6, Blue	25682282451	DZZ01549-106-14	https://syte-static-feed.s3.amazonaws.com/qa_bixby_gb_20200408_awin_boohoo/25682282451.jpg	Womens Acid Wash Oversized Denim Jacket - blue - 6 - Wrap up in the latest coats and jackets and get out-there with your outerwear Breathe life into your new season layering with the latest coats and jackets from boohoo. Supersize your silhouette in a padded jacket, stick to sporty styling with a bomber, or protect yourself from the elements in a plastic raincoat. For a more luxe layering piece, faux fur coats come in fondant shades and longline duster coats give your look an androgynous edge.	Women's Outerwear	21	boohoo.com UK & IE	2319	Women's Outerwear	206	https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=i1.adis.ws%2Fi%2Fboohooamplience%2Fdzz01549_blue_xl.jpg%24&feedId=2319&k=860c85398bc9a57ba26b8016bc1e9539ec1358ff	GBP	0	3.99	https://www.boohoo.com/acid-wash-oversized-denim-jacket/DZZ01549-106-14.html	en		0	2319	boohoo	0						30	0					https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=i1.adis.ws%2Fi%2Fboohooamplience%2Fdzz01549_blue_xl.jpg%24&feedId=2319&k=860c85398bc9a57ba26b8016bc1e9539ec1358ff				female				Clothing > Coats & Jackets > Oversized Jackets						
https://www.awin1.com/pclick.php?p=25054081091&a=512981&m=2319	Womens Twist Front Polka Dot Jumpsuit - Black - 8, Black	25054081091	DZZ02142-105-16	https://syte-static-feed.s3.amazonaws.com/qa_bixby_gb_20200408_awin_boohoo/25054081091.jpg	Womens Twist Front Polka Dot Jumpsuit - black - 8 - Twist Front Polka Dot Jumpsuit	Women's Outerwear	28	boohoo.com UK & IE	2319	Women's Outerwear	206	https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=i1.adis.ws%2Fi%2Fboohooamplience%2Fdzz02142_black_xl.jpg%24&feedId=2319&k=387db25277ae7e71ea62926b875285330c8154ec	GBP	0	3.99	https://www.boohoo.com/twist-front-polka-dot-jumpsuit/DZZ02142-105-16.html	en		0	2319	boohoo	0						0	0					https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=i1.adis.ws%2Fi%2Fboohooamplience%2Fdzz02142_black_xl.jpg%24&feedId=2319&k=387db25277ae7e71ea62926b875285330c8154ec				female				Clothing > Jumpsuits > Culotte Jumpsuit						
https://www.awin1.com/pclick.php?p=24039105895&a=512981&m=2319	Womens Twist Front Polka Dot Jumpsuit - Navy - 10, Navy	24039105895	DZZ02142-148-18	https://syte-static-feed.s3.amazonaws.com/qa_bixby_gb_20200408_awin_boohoo/24039105895.jpg	Womens Twist Front Polka Dot Jumpsuit - navy - 10 - Twist Front Polka Dot Jumpsuit	Women's Outerwear	28	boohoo.com UK & IE	2319	Women's Outerwear	206	https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=i1.adis.ws%2Fi%2Fboohooamplience%2Fdzz02142_navy_xl.jpg%24&feedId=2319&k=3a65c7c7dc543448cfa22248870e7c0d9840951b	GBP	0	3.99	https://www.boohoo.com/twist-front-polka-dot-jumpsuit/DZZ02142-148-18.html	en		0	2319	boohoo	0						0	0					https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=i1.adis.ws%2Fi%2Fboohooamplience%2Fdzz02142_navy_xl.jpg%24&feedId=2319&k=3a65c7c7dc543448cfa22248870e7c0d9840951b				female				Clothing > Jumpsuits > Culotte Jumpsuit						
https://www.awin1.com/pclick.php?p=23553564509&a=512981&m=2319	Womens Oversized Hooded Denim Jacket - Black - 6, Black	23553564509	DZZ02213-105-14	https://syte-static-feed.s3.amazonaws.com/qa_bixby_gb_20200408_awin_boohoo/23553564509.jpg	Womens Oversized Hooded Denim Jacket - black - 6 - Wrap up in the latest coats and jackets and get out-there with your outerwear Breathe life into your new season layering with the latest coats and jackets from boohoo. Supersize your silhouette in a padded jacket, stick to sporty styling with a bomber, or protect yourself from the elements in a plastic raincoat. For a more luxe layering piece, faux fur coats come in fondant shades and longline duster coats give your look an androgynous edge.	Women's Outerwear	19	boohoo.com UK & IE	2319	Women's Outerwear	206	https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=i1.adis.ws%2Fi%2Fboohooamplience%2Fdzz02213_black_xl.jpg%24&feedId=2319&k=944096d8ac8bce29e5d804a765af575c9e489eaa	GBP	0	3.99	https://www.boohoo.com/oversized-hooded-denim-jacket/DZZ02213-105-14.html	en		0	2319	boohoo	0						28	0					https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=i1.adis.ws%2Fi%2Fboohooamplience%2Fdzz02213_black_xl.jpg%24&feedId=2319&k=944096d8ac8bce29e5d804a765af575c9e489eaa				female				Clothing > Coats & Jackets > Oversized Jackets						
https://www.awin1.com/pclick.php?p=23757103291&a=512981&m=2319	Womens Knot Front Woven Culotte Jumpsuit - Black - 6, Black	23757103291	DZZ02711-105-14	https://syte-static-feed.s3.amazonaws.com/qa_bixby_gb_20200408_awin_boohoo/23757103291.jpg	Womens Knot Front Woven Culotte Jumpsuit - black - 6 - Knot Front Woven Culotte Jumpsuit	Women's Outerwear	14	boohoo.com UK & IE	2319	Women's Outerwear	206	https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=i1.adis.ws%2Fi%2Fboohooamplience%2Fdzz02711_black_xl.jpg%24&feedId=2319&k=92b00f9dd9722bf33ef9dac7f6a4c5f247038f46	GBP	0	3.99	https://www.boohoo.com/knot-front-woven-culotte-jumpsuit/DZZ02711-105-14.html	en		0	2319	boohoo	0						20	0					https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=i1.adis.ws%2Fi%2Fboohooamplience%2Fdzz02711_black_xl.jpg%24&feedId=2319&k=92b00f9dd9722bf33ef9dac7f6a4c5f247038f46				female				Clothing > Jumpsuits > Culottes						
https://www.awin1.com/pclick.php?p=23757103295&a=512981&m=2319	Womens Knot Front Woven Culotte Jumpsuit - Pink - 6, Pink	23757103295	DZZ02711-112-14	https://syte-static-feed.s3.amazonaws.com/qa_bixby_gb_20200408_awin_boohoo/23757103295.jpg	Womens Knot Front Woven Culotte Jumpsuit - pink - 6 - Knot Front Woven Culotte Jumpsuit	Women's Outerwear	14	boohoo.com UK & IE	2319	Women's Outerwear	206	https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=i1.adis.ws%2Fi%2Fboohooamplience%2Fdzz02711_cerise_xl.jpg%24&feedId=2319&k=93614efbdcb05a11baf5a96d3373d0249beeedb0	GBP	0	3.99	https://www.boohoo.com/knot-front-woven-culotte-jumpsuit/DZZ02711-112-14.html	en		0	2319	boohoo	0						20	0					https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=i1.adis.ws%2Fi%2Fboohooamplience%2Fdzz02711_cerise_xl.jpg%24&feedId=2319&k=93614efbdcb05a11baf5a96d3373d0249beeedb0				female				Clothing > Jumpsuits > Culottes						
https://www.awin1.com/pclick.php?p=23757103301&a=512981&m=2319	Womens Knot Front Woven Culotte Jumpsuit - White - 12, White	23757103301	DZZ02711-133-20	https://syte-static-feed.s3.amazonaws.com/qa_bixby_gb_20200408_awin_boohoo/23757103301.jpg	Womens Knot Front Woven Culotte Jumpsuit - white - 12 - Knot Front Woven Culotte Jumpsuit	Women's Outerwear	14	boohoo.com UK & IE	2319	Women's Outerwear	206	https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=i1.adis.ws%2Fi%2Fboohooamplience%2Fdzz02711_ivory_xl.jpg%24&feedId=2319&k=0fae8354b3c1bd8f8de49ef263407d74d56ecd87	GBP	0	3.99	https://www.boohoo.com/knot-front-woven-culotte-jumpsuit/DZZ02711-133-20.html	en		0	2319	boohoo	0						20	0					https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=i1.adis.ws%2Fi%2Fboohooamplience%2Fdzz02711_ivory_xl.jpg%24&feedId=2319&k=0fae8354b3c1bd8f8de49ef263407d74d56ecd87				female				Clothing > Jumpsuits > Culottes						
https://www.awin1.com/pclick.php?p=23247378025&a=512981&m=2319	Womens Slash Neck Tie Waist Culotte Jumpsuit - Black - 6, Black	23247378025	DZZ02922-105-14	https://syte-static-feed.s3.amazonaws.com/qa_bixby_gb_20200408_awin_boohoo/23247378025.jpg	Womens Slash Neck Tie Waist Culotte Jumpsuit - black - 6 - Jump start your new season wardrobe with the always chic and versatile jumpsuit. This 70s inspired one piece is an ultra-versatile day-to-night wonder. Dress up with stiletto heels and a clutch bag, or go casual and rock with sliders and a faux leather jacket for on-trend transitional dressing.	Women's Outerwear	25	boohoo.com UK & IE	2319	Women's Outerwear	206	https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=i1.adis.ws%2Fi%2Fboohooamplience%2Fdzz02922_black_xl.jpg%24&feedId=2319&k=4b9aeaeb1a3a6c5f8330cb6fcd68578e12994121	GBP	0	3.99	https://www.boohoo.com/slash-neck-tie-waist-culotte-jumpsuit/DZZ02922-105-14.html	en		0	2319	boohoo	0						0	0					https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=i1.adis.ws%2Fi%2Fboohooamplience%2Fdzz02922_black_xl.jpg%24&feedId=2319&k=4b9aeaeb1a3a6c5f8330cb6fcd68578e12994121				female				Clothing > Jumpsuits > Culotte Jumpsuit						
https://www.awin1.com/pclick.php?p=24007407413&a=512981&m=2319	Womens Slash Neck Tie Waist Culotte Jumpsuit - White - 14, White	24007407413	DZZ02922-133-22	https://syte-static-feed.s3.amazonaws.com/qa_bixby_gb_20200408_awin_boohoo/24007407413.jpg	Womens Slash Neck Tie Waist Culotte Jumpsuit - white - 14 - Jump start your new season wardrobe with the always chic and versatile jumpsuit. This 70s inspired one piece is an ultra-versatile day-to-night wonder. Dress up with stiletto heels and a clutch bag, or go casual and rock with sliders and a faux leather jacket for on-trend transitional dressing.	Women's Outerwear	25	boohoo.com UK & IE	2319	Women's Outerwear	206	https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=i1.adis.ws%2Fi%2Fboohooamplience%2Fdzz02922_ivory_xl.jpg%24&feedId=2319&k=6694f8f07745b87a7f521a2bd698e9e4e6fd8b76	GBP	0	3.99	https://www.boohoo.com/slash-neck-tie-waist-culotte-jumpsuit/DZZ02922-133-22.html	en		0	2319	boohoo	0						0	0					https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=i1.adis.ws%2Fi%2Fboohooamplience%2Fdzz02922_ivory_xl.jpg%24&feedId=2319&k=6694f8f07745b87a7f521a2bd698e9e4e6fd8b76				female				Clothing > Jumpsuits > Culotte Jumpsuit						
https://www.awin1.com/pclick.php?p=23247378015&a=512981&m=2319	Womens Slash Neck Tie Waist Culotte Jumpsuit - Red - 6, Red	23247378015	DZZ02922-104-14	https://syte-static-feed.s3.amazonaws.com/qa_bixby_gb_20200408_awin_boohoo/23247378015.jpg	Womens Slash Neck Tie Waist Culotte Jumpsuit - red - 6 - Jump start your new season wardrobe with the always chic and versatile jumpsuit. This 70s inspired one piece is an ultra-versatile day-to-night wonder. Dress up with stiletto heels and a clutch bag, or go casual and rock with sliders and a faux leather jacket for on-trend transitional dressing.	Women's Outerwear	25	boohoo.com UK & IE	2319	Women's Outerwear	206	https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=i1.adis.ws%2Fi%2Fboohooamplience%2Fdzz02922_berry_xl.jpg%24&feedId=2319&k=65b31ec23c114183d1e5d7629f91a1555761d932	GBP	0	3.99	https://www.boohoo.com/slash-neck-tie-waist-culotte-jumpsuit/DZZ02922-104-14.html	en		0	2319	boohoo	0						0	0					https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=i1.adis.ws%2Fi%2Fboohooamplience%2Fdzz02922_berry_xl.jpg%24&feedId=2319&k=65b31ec23c114183d1e5d7629f91a1555761d932				female				Clothing > Jumpsuits > Culotte Jumpsuit						
https://www.awin1.com/pclick.php?p=23247378039&a=512981&m=2319	Womens Slash Neck Tie Waist Culotte Jumpsuit - Pink - 10, Pink	23247378039	DZZ02922-355-18	https://syte-static-feed.s3.amazonaws.com/qa_bixby_gb_20200408_awin_boohoo/23247378039.jpg	Womens Slash Neck Tie Waist Culotte Jumpsuit - pink - 10 - Jump start your new season wardrobe with the always chic and versatile jumpsuit. This 70s inspired one piece is an ultra-versatile day-to-night wonder. Dress up with stiletto heels and a clutch bag, or go casual and rock with sliders and a faux leather jacket for on-trend transitional dressing.	Women's Outerwear	25	boohoo.com UK & IE	2319	Women's Outerwear	206	https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=i1.adis.ws%2Fi%2Fboohooamplience%2Fdzz02922_dusky%2520pink_xl.jpg%24&feedId=2319&k=2d6f6fa6d4ddf23f3ae4d29615e9ae0ba5c20eba	GBP	0	3.99	https://www.boohoo.com/slash-neck-tie-waist-culotte-jumpsuit/DZZ02922-355-18.html	en		0	2319	boohoo	0						0	0					https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=i1.adis.ws%2Fi%2Fboohooamplience%2Fdzz02922_dusky%2520pink_xl.jpg%24&feedId=2319&k=2d6f6fa6d4ddf23f3ae4d29615e9ae0ba5c20eba				female				Clothing > Jumpsuits > Culotte Jumpsuit						
https://www.awin1.com/pclick.php?p=23237098099&a=512981&m=2319	Womens Collarless Pocket Detail Duster Jacket - Black - S/M, Black	23237098099	DZZ00139-105-31	https://syte-static-feed.s3.amazonaws.com/qa_bixby_gb_20200408_awin_boohoo/23237098099.jpg	Womens Collarless Pocket Detail Duster Jacket - black - S/M - Wrap up in the latest coats and jackets and get out-there with your outerwear Breathe life into your new season layering with the latest coats and jackets from boohoo. Supersize your silhouette in a padded jacket, stick to sporty styling with a bomber, or protect yourself from the elements in a plastic raincoat. For a more luxe layering piece, faux fur coats come in fondant shades and longline duster coats give your look an androgynous edge.	Women's Outerwear	16	boohoo.com UK & IE	2319	Women's Outerwear	206	https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=i1.adis.ws%2Fi%2Fboohooamplience%2Fdzz00139_black_xl.jpg%24&feedId=2319&k=b834ec434504ff03ecef63079a30d2800ad6cba3	GBP	0	3.99	https://www.boohoo.com/collarless-pocket-detail-duster-jacket/DZZ00139-105-31.html	en		0	2319	boohoo	0						0	0					https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=i1.adis.ws%2Fi%2Fboohooamplience%2Fdzz00139_black_xl.jpg%24&feedId=2319&k=b834ec434504ff03ecef63079a30d2800ad6cba3				female				Clothing > Coats & Jackets > Duster Coats						
https://www.awin1.com/pclick.php?p=25516493215&a=512981&m=2319	Womens Collarless Pocket Detail Duster Jacket - Green - S/M, Green	25516493215	DZZ00139-135-31	https://syte-static-feed.s3.amazonaws.com/qa_bixby_gb_20200408_awin_boohoo/25516493215.jpg	Womens Collarless Pocket Detail Duster Jacket - green - S/M - Wrap up in the latest coats and jackets and get out-there with your outerwear Breathe life into your new season layering with the latest coats and jackets from boohoo. Supersize your silhouette in a padded jacket, stick to sporty styling with a bomber, or protect yourself from the elements in a plastic raincoat. For a more luxe layering piece, faux fur coats come in fondant shades and longline duster coats give your look an androgynous edge.	Women's Outerwear	16	boohoo.com UK & IE	2319	Women's Outerwear	206	https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=i1.adis.ws%2Fi%2Fboohooamplience%2Fdzz00139_khaki_xl.jpg%24&feedId=2319&k=6cb9c4f002b850e991a5426533953203f0aef904	GBP	0	3.99	https://www.boohoo.com/collarless-pocket-detail-duster-jacket/DZZ00139-135-31.html	en		0	2319	boohoo	0						0	0					https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=i1.adis.ws%2Fi%2Fboohooamplience%2Fdzz00139_khaki_xl.jpg%24&feedId=2319&k=6cb9c4f002b850e991a5426533953203f0aef904				female				Clothing > Coats & Jackets > Duster Coats						
